pidp,sclfsato,age_dv,fimnnet_dv,nchild_dv,hiqual_dv,hhsize,ever_married,log_income,sex_female,occ_2.0,occ_3.0
69074415,5.0,25.0,3200.0,0,4.0,1.0,1,8.071218539969863,0,False,False
69075087,6.0,58.0,5376.97998046875,1,1.0,4.0,0,8.590068114335594,0,False,False
69076447,4.0,40.0,3781.669921875,2,1.0,4.0,0,8.23818536781939,0,False,False
69076451,5.0,41.0,1272.91003417969,2,1.0,4.0,0,7.149846216825194,1,False,True
69080535,4.0,31.0,0.0,0,1.0,1.0,1,0.0,1,False,False
69081887,6.0,36.0,2530.0,2,1.0,4.0,0,7.836369760545124,0,False,False
69083247,4.0,53.0,4129.0498046875,0,1.0,4.0,0,8.326044745128735,0,False,False
69083251,1.0,50.0,0.0,0,3.0,4.0,0,0.0,1,False,False
69085295,6.0,28.0,0.419999986886978,0,3.0,4.0,1,0.3506568623786468,0,False,False
69101611,6.0,45.0,1418.69995117188,2,3.0,5.0,0,7.258200826276261,1,False,True
69111127,3.0,54.0,4400.0,0,1.0,3.0,0,8.38958706681109,0,False,False
69111131,2.0,62.0,5420.0,0,4.0,3.0,0,8.598035579260339,1,True,False
69118611,3.0,49.0,4500.0,2,1.0,4.0,0,8.412054873292933,0,False,False
69119967,6.0,52.0,134.960006713867,0,1.0,5.0,0,4.912360774209107,1,False,False
69126767,6.0,52.0,10101.490234375,0,1.0,2.0,0,9.220537230297868,0,False,False
69126771,4.0,51.0,3250.0,0,1.0,2.0,0,8.086717920303906,1,False,False
69131539,4.0,29.0,1697.0400390625,0,2.0,3.0,1,7.437229946724322,1,True,False
69131543,4.0,36.0,1791.0,0,1.0,2.0,0,7.491087593534876,1,False,True
69134931,6.0,59.0,1412.64001464844,0,1.0,3.0,0,7.253923227515182,1,False,False
69141047,3.0,56.0,2494.830078125,0,4.0,1.0,1,7.82237664949765,0,False,True
69143087,4.0,44.0,212.169998168945,0,1.0,2.0,0,5.362089960855457,1,False,False
69143091,6.0,42.0,3193.0,0,1.0,1.0,1,8.069029328774958,1,False,False
69143767,6.0,48.0,5400.27001953125,0,3.0,2.0,0,8.5943893937019,1,True,False
69149207,6.0,57.0,2009.0,0,2.0,1.0,1,7.605890001053122,0,False,False
69170285,5.0,55.0,1920.82995605469,0,3.0,3.0,0,7.561033113220222,0,False,True
69173687,6.0,59.0,1230.66003417969,0,9.0,2.0,0,7.116118159730565,1,False,True
69174367,4.0,63.0,0.0,0,9.0,2.0,0,0.0,1,False,False
69177767,5.0,44.0,3228.34008789063,2,1.0,4.0,0,8.080033088188548,1,False,False
69178445,6.0,58.0,2586.0,0,1.0,1.0,1,7.8582541821860294,0,False,False
69179819,6.0,33.0,1000.0,1,1.0,3.0,0,6.90875477931522,1,True,False
69179823,5.0,31.0,4500.0,0,1.0,2.0,0,8.412054873292933,0,False,False
69180553,7.0,42.0,6404.0,0,1.0,1.0,1,8.764834214330834,0,False,False
69180621,6.0,40.0,4038.330078125,2,1.0,4.0,0,8.30383413495888,0,False,False
69183885,5.0,53.0,1125.0,0,3.0,3.0,0,7.026426808699636,1,True,False
69183889,2.0,55.0,3736.669921875,0,2.0,3.0,0,8.226217680712306,0,True,False
69183893,6.0,25.0,2675.0,0,1.0,2.0,0,7.892078421248119,0,False,False
69218567,5.0,50.0,1927.2099609375,2,1.0,4.0,0,7.5643473701424115,1,False,False
69221287,5.0,47.0,3048.169921875,0,1.0,1.0,1,8.02262467579779,0,False,False
69222647,5.0,47.0,937.0,0,2.0,3.0,0,6.843749949006225,0,False,False
69223331,5.0,27.0,1200.0,0,1.0,2.0,1,7.0909098220799835,1,False,True
69224007,6.0,45.0,1973.72998046875,2,1.0,4.0,0,7.588186949238362,0,False,False
69237684,6.0,47.0,4140.0,1,1.0,3.0,0,8.328692583545568,0,False,False
69238287,6.0,46.0,2383.330078125,0,4.0,1.0,1,7.7766734741904955,0,False,False
69241007,6.0,40.0,2362.669921875,3,1.0,5.0,0,7.767970741820808,0,False,False
69241011,6.0,40.0,1245.78002929688,3,1.0,5.0,0,7.12831953019743,1,True,False
69245767,5.0,60.0,2493.669921875,0,4.0,2.0,0,7.821911703592069,0,False,True
69258250,6.0,30.0,1368.90002441406,2,2.0,4.0,0,7.222493041279126,1,False,True
69262767,6.0,54.0,1187.0,0,9.0,3.0,0,7.080026499922591,1,False,True
69262771,4.0,55.0,2063.080078125,0,4.0,3.0,0,7.63243992339003,0,False,True
69263447,6.0,50.0,2192.330078125,1,2.0,3.0,1,7.693176251512614,1,False,True
69264127,6.0,46.0,643.169982910156,2,4.0,4.0,0,6.4679626398943,1,True,False
69266847,3.0,52.0,1321.88000488281,2,3.0,4.0,0,7.187566460744394,0,True,False
69266851,5.0,44.0,3342.669921875,2,3.0,4.0,0,8.114824261759413,1,False,True
69269571,6.0,62.0,1099.5400390625,0,4.0,6.0,0,7.003556282914863,0,False,False
69272287,6.0,64.0,2200.0,0,2.0,2.0,1,7.696667081526462,1,False,False
69275687,6.0,46.0,4.17000007629395,2,1.0,4.0,0,1.642872703277388,1,False,False
69275691,6.0,48.0,3900.0,2,3.0,4.0,0,8.268988209506656,0,False,True
69280451,5.0,64.0,1928.32995605469,0,3.0,2.0,0,7.564928048591765,1,True,False
69294727,6.0,46.0,2390.0,0,1.0,1.0,1,7.779466967458324,1,True,False
69298127,7.0,44.0,4021.98999023438,1,1.0,4.0,0,8.299780683812061,1,False,False
69298900,6.0,59.0,0.0,0,5.0,2.0,0,0.0,0,False,False
69302207,5.0,51.0,0.0,0,3.0,2.0,0,0.0,1,False,False
69302211,6.0,51.0,3891.669921875,0,4.0,2.0,0,8.266850556416246,0,False,True
69302887,3.0,45.0,2071.46997070313,1,1.0,3.0,0,7.636496397497061,1,False,False
69302891,4.0,49.0,-1130.17004394531,1,2.0,3.0,0,0.0,0,True,False
69303567,6.0,56.0,2069.169921875,0,4.0,2.0,0,7.63538597075271,0,False,True
69303571,7.0,57.0,1755.21997070313,0,3.0,2.0,0,7.470919034403849,1,True,False
69303575,6.0,26.0,1660.31994628906,0,3.0,2.0,0,7.41536771375451,1,True,False
69303579,6.0,28.0,1562.51000976563,1,,3.0,0,7.354688579030028,0,True,False
69305605,5.0,51.0,2045.75,0,5.0,3.0,0,7.624008448256557,1,False,False
69305609,3.0,57.0,2150.0,0,5.0,3.0,0,7.67368812926773,0,False,True
69305617,5.0,26.0,1973.46997070313,1,3.0,3.0,0,7.588055272053509,1,False,True
69309687,6.0,59.0,1376.0,0,1.0,2.0,0,7.227662498728655,1,False,False
69312407,5.0,41.0,2628.330078125,2,2.0,4.0,0,7.874484369577972,0,False,False
69313087,6.0,59.0,2094.0,0,1.0,1.0,1,7.647308832356238,0,False,False
69325327,5.0,57.0,2793.330078125,0,1.0,4.0,0,7.935347671037064,0,False,False
69325331,6.0,55.0,2445.669921875,0,1.0,4.0,0,7.802483163406188,1,False,False
69337567,3.0,54.0,3499.169921875,0,1.0,1.0,1,8.160566795406178,0,False,False
69337571,6.0,54.0,3291.46997070313,0,1.0,2.0,1,8.09939331306047,1,False,False
69338925,6.0,62.0,4288.740234375,0,1.0,2.0,0,8.363981458661012,0,True,False
69338929,6.0,58.0,1792.56005859375,0,3.0,2.0,0,7.491957783221675,1,True,False
69349125,6.0,56.0,3330.42993164063,0,2.0,2.0,0,8.111156899705962,1,False,False
69375647,4.0,46.0,2200.0,0,3.0,3.0,1,7.696667081526462,1,True,False
69389251,3.0,28.0,1573.06994628906,3,2.0,4.0,1,7.361419866547203,1,False,True
69391287,4.0,43.0,1126.67004394531,1,4.0,6.0,0,7.02790887503449,0,False,True
69391291,6.0,45.0,1359.36999511719,1,5.0,6.0,0,7.215511996963011,1,False,False
69406247,6.0,34.0,2314.07006835938,0,1.0,2.0,0,7.747195233172178,0,False,False
69426651,7.0,55.0,1200.0,0,4.0,2.0,0,7.0909098220799835,1,True,False
69427327,4.0,45.0,525.409973144531,1,3.0,3.0,1,6.266080325774893,1,False,False
69431407,6.0,45.0,2287.580078125,1,2.0,6.0,0,7.735686851015263,0,False,False
69436845,4.0,56.0,2090.98999023438,0,4.0,1.0,1,7.645871040390565,0,False,True
69440935,5.0,30.0,1365.81005859375,0,1.0,1.0,0,7.220234879442731,1,False,True
69440939,4.0,29.0,0.0,0,,5.0,1,0.0,1,False,False
69440943,4.0,28.0,1450.57995605469,0,1.0,5.0,1,7.280407867069629,0,False,False
69440947,3.0,26.0,1300.0,0,1.0,5.0,1,7.170888478512505,1,False,False
69449769,7.0,61.0,3561.0,0,2.0,1.0,1,8.178077463849608,1,False,False
69449777,6.0,30.0,2583.02001953125,0,1.0,2.0,0,7.857101612369094,1,False,False
69451127,7.0,42.0,2711.14990234375,0,5.0,1.0,0,7.9054969212583215,0,False,False
69559927,6.0,60.0,2957.5,1,1.0,4.0,0,7.992437662116749,0,False,False
69564007,6.0,42.0,1750.0,3,1.0,5.0,0,7.467942332285852,1,False,False
69564011,6.0,42.0,3417.169921875,3,1.0,5.0,0,8.136860576271033,0,False,False
69585767,5.0,49.0,3720.0,0,1.0,2.0,0,8.221747728346623,0,False,False
69603445,6.0,54.0,3553.330078125,0,4.0,1.0,1,8.175921879507486,0,False,True
69618500,2.0,53.0,1300.0,0,9.0,2.0,0,7.170888478512505,0,False,True
69625205,3.0,52.0,1433.5,0,1.0,4.0,0,7.268571635421419,1,False,True
69625889,3.0,54.0,2008.32995605469,0,2.0,4.0,0,7.605556590281255,1,False,False
69628611,4.0,46.0,4950.0,2,1.0,6.0,0,8.507344855361422,0,False,False
69632104,7.0,58.0,2373.92993164063,0,4.0,2.0,0,7.772723213566432,1,False,True
69646289,5.0,54.0,1615.25,0,4.0,3.0,0,7.387863930086067,0,True,False
69664647,6.0,51.0,1970.83996582031,2,1.0,4.0,0,7.586722378634342,0,False,False
69664651,5.0,41.0,2260.919921875,2,1.0,4.0,0,7.7239692545794805,1,True,False
69667365,6.0,54.0,8665.6298828125,0,1.0,4.0,0,9.067235284035638,0,False,False
69667369,6.0,52.0,2633.96997070313,0,1.0,4.0,0,7.876627064592927,1,False,False
69701367,4.0,57.0,2160.0,0,1.0,1.0,1,7.6783263565068856,1,False,False
69706129,6.0,59.0,2095.0,0,1.0,3.0,0,7.647786045440933,1,False,False
69727885,6.0,55.0,5393.330078125,0,1.0,3.0,0,8.593103695398986,1,False,False
69727889,6.0,56.0,941.669982910156,0,2.0,3.0,0,6.848716256280803,0,False,False
69734687,5.0,62.0,150.0,0,4.0,4.0,0,5.017279836814924,0,True,False
69734703,5.0,28.0,2540.6298828125,0,3.0,4.0,1,7.840560840366712,0,False,False
69758485,6.0,51.0,3129.330078125,0,3.0,1.0,1,8.048893734244045,0,False,True
69786365,6.0,49.0,1642.13000488281,0,4.0,3.0,0,7.40435824143329,1,True,False
69802082,2.0,39.0,614.469970703125,1,5.0,3.0,0,6.422386155974727,1,False,False
69808894,5.0,37.0,0.0,3,1.0,5.0,0,0.0,1,True,False
69815605,7.0,48.0,5823.0,0,1.0,2.0,0,8.669742589876522,1,False,False
69815609,6.0,55.0,1525.0,0,3.0,2.0,0,7.330405211844402,0,False,False
69816289,6.0,32.0,1040.0,0,1.0,1.0,1,6.947937068614969,0,False,True
69822646,6.0,39.0,2759.60009765625,2,1.0,5.0,0,7.923203361764486,1,False,False
69827853,5.0,25.0,1561.07995605469,0,3.0,3.0,1,7.3537735173448,1,True,False
69831245,7.0,51.0,1550.0,0,4.0,4.0,0,7.346655163176539,0,False,True
69831249,6.0,54.0,1438.0,0,4.0,4.0,0,7.271703706887368,1,False,False
69831253,4.0,34.0,431.25,0,9.0,4.0,1,6.0690041245634,0,False,False
69833285,5.0,62.0,6200.0,0,1.0,4.0,0,8.732465848349879,0,True,False
69833289,6.0,62.0,6439.0,0,1.0,4.0,0,8.770283819098399,1,False,False
69833295,5.0,42.0,1730.0,1,4.0,6.0,0,7.456454555176209,1,False,False
69833303,6.0,37.0,1600.0,0,3.0,6.0,1,7.3783837129967145,0,False,False
69833977,6.0,40.0,1170.0,0,5.0,4.0,1,7.065613363597717,0,False,False
69843018,6.0,29.0,2723.919921875,2,2.0,4.0,0,7.910194320197664,0,False,False
69848927,1.0,45.0,1657.07995605469,0,1.0,4.0,1,7.413415558932174,1,True,False
69853007,7.0,54.0,324.170013427734,0,3.0,5.0,0,5.784348163790272,1,False,False
69853011,4.0,61.0,111.790000915527,0,4.0,5.0,0,4.725527690768919,0,True,False
69853685,6.0,54.0,1768.0,0,1.0,1.0,1,7.478169694159785,1,True,False
69853689,7.0,29.0,4144.10986328125,0,1.0,2.0,0,8.329684572231715,0,False,False
69854367,3.0,41.0,2473.75,0,1.0,2.0,1,7.813894659799916,1,False,False
69869329,5.0,60.0,0.0,0,3.0,2.0,0,0.0,0,True,False
69869333,6.0,34.0,4043.330078125,0,1.0,2.0,0,8.305071198502125,0,False,False
69907407,6.0,41.0,172.25,2,3.0,5.0,0,5.1547356380700124,1,True,False
69907411,6.0,55.0,230.309997558594,2,9.0,5.0,0,5.443758791643517,0,True,False
69909457,6.0,35.0,3312.5,0,1.0,2.0,0,8.105760311528282,0,False,False
69912165,6.0,52.0,3932.53002929688,0,1.0,2.0,0,8.277292527983676,1,False,False
69912169,6.0,59.0,3218.0,0,1.0,2.0,0,8.076826031298808,0,False,False
69912173,6.0,26.0,2451.0,0,3.0,1.0,1,7.804659297056102,1,False,False
70003969,6.0,46.0,5019.0,0,2.0,1.0,1,8.521185212685776,0,False,False
70032535,1.0,40.0,2428.0,0,1.0,3.0,0,7.795234929002173,1,True,False
70033209,5.0,55.0,2857.330078125,0,2.0,4.0,0,7.957992844516986,1,False,False
70033213,4.0,25.0,2353.35009765625,0,1.0,2.0,1,7.764020001339665,1,False,False
70041365,5.0,54.0,3083.330078125,0,1.0,4.0,0,8.034089758179412,1,False,False
70041369,6.0,56.0,4500.0,0,1.0,4.0,0,8.412054873292933,0,False,False
70058371,3.0,53.0,2710.830078125,0,5.0,2.0,0,7.905378991538717,0,False,True
70076047,4.0,44.0,2530.46997070313,1,2.0,3.0,1,7.836555429085264,1,False,True
70116167,5.0,51.0,3660.42993164063,0,1.0,4.0,0,8.20560904180037,1,True,False
70128524,3.0,28.0,1699.27001953125,0,3.0,3.0,1,7.438542352449744,0,False,True
70140647,2.0,38.0,850.0,2,3.0,5.0,0,6.7464121285733745,1,False,False
70140655,2.0,45.0,2089.14990234375,2,1.0,5.0,0,7.644991065996291,0,False,False
70154249,6.0,53.0,769.419982910156,0,3.0,4.0,0,6.646935798504423,1,True,False
70190376,3.0,57.0,2200.080078125,0,4.0,2.0,0,7.696703463474808,0,False,True
70195113,6.0,38.0,3062.0,0,1.0,2.0,0,8.027150106832774,1,False,False
70207285,5.0,55.0,1488.47998046875,1,4.0,5.0,0,7.306182331625786,1,False,False
70212725,6.0,61.0,1664.07995605469,0,4.0,2.0,0,7.41762842291601,0,False,True
70222245,6.0,63.0,901.340026855469,0,4.0,2.0,0,6.804991418933605,0,False,False
70227689,6.0,34.0,1646.0,0,3.0,1.0,1,7.4067107301776405,0,False,False
70278184,6.0,35.0,2733.65991210938,0,1.0,2.0,1,7.913762360546482,1,False,False
70295005,3.0,62.0,1500.0,0,1.0,1.0,1,7.313886831633462,1,False,False
70295009,6.0,35.0,1500.0,0,1.0,1.0,1,7.313886831633462,0,True,False
70323565,3.0,56.0,2192.830078125,0,4.0,2.0,0,7.693404189396966,1,False,False
70337167,6.0,46.0,1673.76000976563,1,2.0,5.0,0,7.423425156242066,1,True,False
70364365,6.0,59.0,1063.25,0,1.0,4.0,0,6.970025604708262,0,True,False
70364369,6.0,58.0,3000.0,0,1.0,4.0,0,8.006700845440367,1,False,False
70414689,4.0,56.0,2125.0,0,2.0,1.0,1,7.661997558901893,1,False,False
70414697,6.0,27.0,1669.0,0,1.0,,1,7.4205789054108005,1,False,False
70449365,6.0,59.0,1511.07995605469,0,1.0,4.0,0,7.3212414363298794,0,False,False
70449373,6.0,29.0,4288.5,0,1.0,2.0,0,8.36392545501302,0,True,False
70449377,4.0,26.0,1957.42004394531,0,1.0,4.0,1,7.579893327123326,0,False,False
70484725,6.0,49.0,1923.76000976563,1,4.0,5.0,0,7.562556568698282,1,False,False
70484729,5.0,56.0,2898.3798828125,1,3.0,5.0,0,7.972252159595989,0,False,False
70510565,6.0,43.0,6083.330078125,1,3.0,4.0,0,8.71347190537974,1,True,False
70536504,3.0,61.0,5330.419921875,0,1.0,2.0,0,8.581372883533938,0,False,False
70543982,6.0,37.0,3185.830078125,0,1.0,2.0,0,8.066781995808915,1,False,False
70625485,1.0,52.0,1257.89001464844,0,5.0,3.0,0,7.137985670933973,1,True,False
70625489,4.0,34.0,1679.17004394531,2,2.0,4.0,0,7.4266502839093596,0,False,True
70625493,4.0,52.0,2479.4599609375,0,4.0,3.0,0,7.816199290081902,0,False,False
70639085,6.0,60.0,4000.0,0,1.0,3.0,0,8.294299608857235,0,False,False
70699986,4.0,30.0,0.0,0,,12.0,0,0.0,0,False,False
70700965,6.0,53.0,2448.330078125,0,4.0,3.0,0,7.803569828647923,0,False,False
70700969,7.0,51.0,1128.86999511719,0,5.0,3.0,0,7.029857856518934,1,False,False
70705729,3.0,50.0,1196.0,2,3.0,5.0,0,7.087573705557973,0,False,False
70740492,5.0,37.0,0.0,3,2.0,5.0,0,0.0,1,False,False
70765565,6.0,47.0,5000.0,1,1.0,5.0,0,8.517393171418904,1,False,False
70765569,5.0,50.0,6670.0,1,1.0,5.0,0,8.805525052709516,0,False,False
70779845,6.0,56.0,983.75,0,3.0,2.0,0,6.892387801851015,1,False,True
70786645,6.0,61.0,0.0,0,9.0,2.0,0,0.0,1,False,False
70801688,6.0,34.0,2492.26000976563,0,2.0,2.0,0,7.821346374019985,0,True,False
70834249,3.0,47.0,2859.32006835938,2,2.0,6.0,0,7.958688809565985,0,False,True
70863582,6.0,27.0,2584.169921875,0,1.0,2.0,0,7.857546518582931,1,False,False
70894765,6.0,44.0,6003.52978515625,3,2.0,5.0,0,8.700269427560789,1,False,False
70896982,6.0,46.0,3357.580078125,2,1.0,4.0,0,8.11927356784235,0,False,False
71013085,5.0,44.0,3056.0,2,1.0,5.0,0,8.025189321890835,1,False,False
71013089,5.0,56.0,4501.669921875,2,1.0,5.0,0,8.412425815788302,0,False,False
71019885,6.0,49.0,2216.669921875,1,4.0,4.0,0,7.704212338925549,0,False,True
71019889,6.0,39.0,1107.07995605469,1,4.0,4.0,0,7.0103840272078735,1,False,True
71034845,6.0,47.0,1320.06994628906,0,3.0,3.0,0,7.186197252620217,0,True,False
71114405,6.0,50.0,3051.0,0,1.0,1.0,1,8.023552392404348,0,False,False
71114409,7.0,46.0,3300.0,0,1.0,3.0,0,8.101980731853192,1,False,False
71123245,5.0,52.0,919.169982910156,0,4.0,1.0,1,6.824558417009093,1,False,False
71148405,7.0,57.0,1365.0,0,4.0,3.0,0,7.2196420401307355,0,False,True
71148409,2.0,55.0,933.340026855469,0,4.0,3.0,0,6.8398404264262105,1,False,True
71176965,4.0,59.0,1734.0,0,1.0,2.0,1,7.45876269238096,1,False,False
71176969,5.0,25.0,0.0,0,1.0,1.0,1,0.0,1,False,False
71182405,7.0,55.0,1652.07995605469,0,4.0,2.0,0,7.4103954669202405,0,False,True
71182409,6.0,53.0,3302.080078125,0,4.0,2.0,0,8.10261066915534,1,False,False
71196090,5.0,34.0,2987.080078125,2,3.0,4.0,0,8.002386345801561,0,True,False
71206205,5.0,44.0,1397.41003417969,2,3.0,5.0,0,7.243091180347274,1,False,True
71230685,6.0,60.0,2458.669921875,0,4.0,2.0,0,7.807782441824129,1,False,False
71284546,6.0,31.0,1195.81994628906,1,3.0,3.0,0,7.087423273432484,1,False,True
71285085,5.0,52.0,3396.30004882813,1,1.0,6.0,1,8.130736291851374,1,False,True
71285089,6.0,29.0,1904.17004394531,0,1.0,2.0,0,7.552326545490742,1,False,False
71285093,4.0,28.0,2300.0,0,1.0,2.0,0,7.741099090035366,1,False,False
71293253,4.0,63.0,2051.419921875,0,4.0,4.0,0,7.626774825644653,0,False,True
71325342,6.0,44.0,0.0,0,4.0,3.0,0,0.0,1,False,False
71328605,5.0,45.0,2053.81005859375,0,4.0,1.0,1,7.6279386937503695,0,True,False
71338976,3.0,48.0,2499.419921875,0,2.0,4.0,0,7.824213965501121,0,False,False
71356485,5.0,41.0,2790.0,0,1.0,3.0,0,7.934155233536322,1,False,False
71363285,2.0,58.0,4333.330078125,0,1.0,1.0,1,8.37432233935432,1,False,False
71434005,7.0,46.0,6443.509765625,1,3.0,5.0,0,8.770983848186226,1,False,False
71434009,5.0,47.0,4251.22021484375,1,4.0,5.0,0,8.355196529005909,0,False,False
71461209,6.0,33.0,1268.0,2,3.0,4.0,0,7.1459844677143876,1,True,False
71463925,6.0,65.0,4317.75,0,3.0,1.0,1,8.37072128751598,0,False,True
71504045,6.0,47.0,2039.0,2,3.0,5.0,0,7.620705086838262,0,False,False
71504049,5.0,44.0,1711.07995605469,2,1.0,5.0,0,7.445464258914095,1,True,False
71534645,5.0,44.0,229.5,0,4.0,4.0,1,5.440250862436703,1,True,False
71570768,6.0,40.0,4620.02978515625,2,1.0,4.0,0,8.438372856457857,0,False,False
71580205,4.0,65.0,1570.0,0,5.0,2.0,1,7.359467638255621,1,True,False
71614885,6.0,41.0,4283.330078125,1,3.0,3.0,0,8.3627194776483,0,False,False
71614889,5.0,42.0,3230.75,1,1.0,3.0,0,8.080779065164057,1,False,False
71672130,6.0,46.0,2249.55004882813,2,1.0,4.0,0,7.718929931467322,0,True,False
71684925,6.0,55.0,3264.919921875,0,3.0,2.0,0,8.091296754514268,1,False,False
71723005,4.0,43.0,2682.0,0,5.0,4.0,0,7.894690850425624,0,False,True
71723009,5.0,41.0,1400.0,0,3.0,4.0,0,7.244941546337007,1,True,False
71725725,4.0,44.0,1200.0,0,4.0,1.0,1,7.0909098220799835,1,False,True
71726506,2.0,28.0,6183.81982421875,1,2.0,3.0,0,8.729853153313952,0,True,False
71741369,6.0,39.0,1426.0,0,1.0,2.0,0,7.2633296174768365,1,False,False
71742045,5.0,54.0,3553.0,1,1.0,4.0,0,8.175829008714597,1,False,False
71742049,6.0,57.0,6462.2998046875,1,1.0,4.0,0,8.773895272039017,0,False,False
71781570,5.0,43.0,2700.0,1,3.0,3.0,0,7.901377353792616,0,False,True
71808685,6.0,61.0,5074.47021484375,0,1.0,2.0,0,8.53217445278913,0,False,False
71821696,6.0,50.0,1849.0,0,1.0,2.0,0,7.52294091807237,1,False,False
71829085,6.0,52.0,2263.68994140625,0,3.0,1.0,1,7.725193137335308,0,False,False
71837245,6.0,55.0,1594.46997070313,0,3.0,5.0,0,7.37492362429588,1,True,False
71958965,6.0,53.0,650.0,0,3.0,4.0,0,6.478509642208569,1,False,False
71958969,6.0,55.0,5761.25,0,2.0,4.0,0,8.659083302415855,0,False,False
71991708,6.0,55.0,2092.69995117188,0,1.0,2.0,0,7.646688091369765,1,True,False
71996365,6.0,36.0,0.0,0,1.0,2.0,0,0.0,0,False,False
72002485,6.0,56.0,928.330017089844,1,3.0,3.0,0,6.834463914794723,1,True,False
72002489,6.0,58.0,4300.0,1,1.0,3.0,0,8.366602832783736,0,False,False
72012094,6.0,41.0,8933.2802734375,2,4.0,4.0,0,9.097650872971084,0,False,False
72256890,6.0,35.0,658.5,2,2.0,4.0,0,6.491481972157369,1,True,False
72447304,6.0,26.0,3823.42993164063,0,1.0,2.0,0,8.249164697673873,1,False,False
72488808,5.0,36.0,0.0,4,9.0,6.0,0,0.0,0,False,False
72570376,5.0,35.0,2800.0,0,3.0,2.0,0,7.937731775260109,1,False,False
72699062,5.0,35.0,2068.77001953125,3,3.0,7.0,0,7.635192778411442,0,False,True
72712544,6.0,52.0,2293.330078125,0,5.0,3.0,0,7.738196174925674,0,False,True
72882538,5.0,42.0,3820.0,2,1.0,4.0,0,8.2482674474469,0,False,False
72970902,4.0,31.0,2322.0,0,1.0,2.0,0,7.750614732770409,0,False,False
73072904,6.0,28.0,2008.32995605469,0,1.0,2.0,0,7.605556590281255,1,False,False
73120502,6.0,39.0,3370.0,0,1.0,2.0,0,8.12296471523406,0,False,False
73174890,6.0,37.0,2206.580078125,2,1.0,4.0,0,7.699652207301489,1,False,False
73189172,6.0,33.0,0.0,3,4.0,5.0,0,0.0,0,False,False
73195338,4.0,49.0,3323.669921875,0,4.0,2.0,0,8.109125676545661,1,False,False
73229332,6.0,43.0,1425.0,0,4.0,3.0,1,7.262628600974241,1,False,False
73331308,6.0,37.0,2200.0,0,2.0,2.0,0,7.696667081526462,0,False,True
73338104,5.0,28.0,1996.48999023438,0,1.0,2.0,0,7.599646666481131,0,False,False
73562584,5.0,30.0,1083.32995605469,0,1.0,2.0,0,6.98871752318744,1,False,False
73712102,6.0,58.0,2500.0,0,4.0,2.0,0,7.824445930877619,1,False,False
73752936,3.0,51.0,3750.0,0,2.0,3.0,1,8.229777750081887,0,False,False
73834484,6.0,57.0,0.0,0,4.0,2.0,0,0.0,0,False,False
73882100,5.0,31.0,3450.0,0,,2.0,0,8.146419323098003,0,True,False
73997708,3.0,44.0,2000.0,0,1.0,2.0,0,7.601402334583733,1,False,False
73997888,7.0,37.0,1909.69995117188,3,2.0,5.0,0,7.555224920490335,1,False,False
74011294,6.0,34.0,2288.46997070313,1,1.0,3.0,0,7.736075615917283,1,False,False
74099694,6.0,30.0,1565.46997070313,1,4.0,3.0,0,7.356579940532878,1,False,False
74154186,5.0,31.0,2502.10009765625,0,1.0,2.0,0,7.825285281705365,1,True,False
74181972,6.0,39.0,2300.0,2,1.0,4.0,0,7.741099090035366,1,False,False
74236384,3.0,29.0,2025.0,1,1.0,3.0,0,7.613818684808629,1,False,False
74269706,6.0,26.0,1265.32995605469,0,4.0,2.0,0,7.143878197541511,0,False,True
74344492,2.0,44.0,1140.82995605469,0,3.0,3.0,0,7.040387479001989,1,True,False
74434944,5.0,34.0,3666.669921875,0,3.0,2.0,0,8.207311840743444,0,True,False
74473772,5.0,30.0,2100.0,0,1.0,2.0,0,7.650168700845001,0,False,False
74664148,6.0,34.0,2776.0,0,3.0,2.0,0,7.9291264873067995,0,False,False
74725336,6.0,37.0,1261.64001464844,2,3.0,4.0,0,7.1409600576921,0,False,False
74861294,6.0,62.0,2600.0,0,3.0,2.0,0,7.8636512654486515,0,False,False
75024528,6.0,40.0,1572.90002441406,2,1.0,4.0,0,7.36131191006938,1,False,False
75289682,6.0,64.0,999.429992675781,0,3.0,2.0,1,6.9081851792375595,0,False,False
75392368,6.0,30.0,2234.05004882813,0,1.0,2.0,0,7.712018900008636,1,False,False
